artifact_path,lineage,recording_or_cell,accessed_live_range,stimulus_accessed,spikes_or_targets_accessed,model_predictions_computed,NLL_or_metric_computed,used_for_training,used_for_model_selection,used_for_architecture_decision,only_hash_or_metadata_access,classification,evidence
data/real/schottdorf_lee_2021_repository/data/lSS01227.txt,raw recording identity,lSS01227 / 68#11,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01227.txt,candidate held-out,lSS01227 / 68#11,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01251.txt,raw recording identity,lSS01251 / 69#3,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01251.txt,candidate held-out,lSS01251 / 69#3,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01252.txt,raw recording identity,lSS01252 / 69#3,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01252.txt,candidate held-out,lSS01252 / 69#3,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01254.txt,raw recording identity,lSS01254 / 69#4,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01254.txt,candidate held-out,lSS01254 / 69#4,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01256.txt,raw recording identity,lSS01256 / 69#6,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01256.txt,candidate held-out,lSS01256 / 69#6,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01257.txt,raw recording identity,lSS01257 / 69#6,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01257.txt,candidate held-out,lSS01257 / 69#6,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01258.txt,raw recording identity,lSS01258 / 69#7,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01258.txt,candidate held-out,lSS01258 / 69#7,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01259.txt,raw recording identity,lSS01259 / 69#7,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01259.txt,candidate held-out,lSS01259 / 69#7,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01270.txt,raw recording identity,lSS01270 / 69#21,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01270.txt,candidate held-out,lSS01270 / 69#21,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01278.txt,raw recording identity,lSS01278 / 70#1,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01278.txt,candidate held-out,lSS01278 / 70#1,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01284.txt,raw recording identity,lSS01284 / 70#7,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01284.txt,candidate held-out,lSS01284 / 70#7,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01285.txt,raw recording identity,lSS01285 / 70#7,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01285.txt,candidate held-out,lSS01285 / 70#7,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01287.txt,raw recording identity,lSS01287 / 70#15,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01287.txt,candidate held-out,lSS01287 / 70#15,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01299.txt,raw recording identity,lSS01299 / 70#34,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01299.txt,candidate held-out,lSS01299 / 70#34,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01300.txt,raw recording identity,lSS01300 / 70#34,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01300.txt,candidate held-out,lSS01300 / 70#34,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
